0.41351,-2.2785,-0.050562,-0.14374,-0.73184
0.451,-2.146,-0.077429,-0.25469,-0.13738
0.48888,-2.0174,-0.10444,-0.36557,0.4528
0.5267,-1.8933,-0.13118,-0.47533,1.0361
0.56404,-1.7743,-0.15727,-0.58299,1.6099
0.60046,-1.6609,-0.1823,-0.68754,2.1719
0.63553,-1.5535,-0.2059,-0.78802,2.7196
0.66881,-1.4524,-0.22771,-0.88352,3.2509
0.6999,-1.3578,-0.24741,-0.97316,3.7636
0.7284,-1.2699,-0.26469,-1.0561,4.2558
0.75393,-1.1886,-0.27927,-1.1317,4.7259
0.77615,-1.1141,-0.29092,-1.1992,5.1722
0.79474,-1.0461,-0.29946,-1.258,5.5935
0.80941,-0.98453,-0.30472,-1.3076,5.9885
0.81993,-0.92899,-0.3066,-1.3476,6.3563
0.82609,-0.87915,-0.30504,-1.3777,6.6961
0.82773,-0.8346,-0.30003,-1.3976,7.0077
0.82475,-0.79482,-0.29159,-1.4073,7.2905
0.81709,-0.75927,-0.2798,-1.4066,7.5446
0.80472,-0.72735,-0.26479,-1.3956,7.7702
0.78768,-0.69841,-0.24672,-1.3745,7.9676
0.76606,-0.67178,-0.22579,-1.3435,8.1374
0.74,-0.64676,-0.20226,-1.3028,8.2804
0.70966,-0.62263,-0.1764,-1.2529,8.3976
0.67528,-0.5987,-0.14852,-1.1942,8.4899
0.63713,-0.57426,-0.11896,-1.1273,8.5588
0.5955,-0.54863,-0.088086,-1.0526,8.6056
0.55074,-0.52116,-0.056271,-0.97085,8.6317
0.50323,-0.49124,-0.023911,-0.8827,8.6389
0.45336,-0.45831,0.0085898,-0.78884,8.6287
0.40155,-0.42187,0.040826,-0.69001,8.6029
0.34825,-0.3815,0.072392,-0.58695,8.5632
0.2939,-0.33682,0.10289,-0.48043,8.5115
0.23897,-0.28756,0.13192,-0.37124,8.4494
0.1839,-0.23353,0.15913,-0.26014,8.3787
0.12914,-0.17462,0.18415,-0.14791,8.301
0.07515,-0.11084,0.20665,-0.035317,8.2179
0.022337,-0.042248,0.22634,0.076897,8.131
-0.028892,0.030969,0.24294,0.188,8.0417
-0.078162,0.10855,0.25624,0.2973,7.9513
-0.12513,0.19014,0.26602,0.40411,7.861
-0.16948,0.27531,0.27214,0.5078,7.7718
-0.21096,0.36354,0.2745,0.60775,7.6846
-0.24932,0.45425,0.27302,0.7034,7.6001
-0.2844,0.54681,0.2677,0.79422,7.5191
-0.31605,0.64051,0.25857,0.87972,7.442
-0.3442,0.73461,0.2457,0.95945,7.369
-0.36881,0.82836,0.22923,1.033,7.3004
-0.3899,0.92095,0.20934,1.1001,7.2362
-0.40752,1.0116,0.18624,1.1603,7.1762
-0.4218,1.0995,0.16021,1.2134,7.1202
-0.4329,1.1838,0.13155,1.2592,7.0679
-0.44102,1.2639,0.10061,1.2976,7.0187
-0.44641,1.339,0.067787,1.3284,6.9722
-0.44936,1.4084,0.033486,1.3515,6.9277
-0.45019,1.4715,-0.0018428,1.3669,6.8844
-0.44924,1.5278,-0.03773,1.3747,6.8417
-0.44689,1.5767,-0.073687,1.3748,6.7987
-0.44354,1.618,-0.10922,1.3676,6.7545
-0.43959,1.6512,-0.14381,1.353,6.7084
-0.43546,1.6763,-0.17695,1.3313,6.6595
-0.43157,1.693,-0.20814,1.3027,6.607
-0.42833,1.7014,-0.23689,1.2676,6.5501
-0.42614,1.7015,-0.26271,1.2263,6.4881
-0.4254,1.6936,-0.28517,1.1792,6.4202
-0.42648,1.6779,-0.30382,1.1267,6.3459
-0.42972,1.6548,-0.31829,1.0692,6.2647
-0.43544,1.6247,-0.32822,1.0072,6.1759
-0.44392,1.5881,-0.3333,0.94133,6.0793
-0.4554,1.5458,-0.3333,0.87205,5.9746
-0.47009,1.4984,-0.32799,0.79996,5.8616
-0.48814,1.4466,-0.31725,0.72567,5.7401
-0.50965,1.3913,-0.30097,0.6498,5.6102
-0.53471,1.3332,-0.27915,0.573,5.472
-0.56331,1.2732,-0.25181,0.4959,5.3257
-0.59542,1.2122,-0.21905,0.41919,5.1715
-0.63096,1.1511,-0.18105,0.3435,5.0097
-0.6698,1.0907,-0.13801,0.26951,4.8409
-0.71177,1.0321,-0.090219,0.19785,4.6655
-0.75664,0.97584,-0.038014,0.12918,4.4842
-0.80415,0.92292,0.018218,0.064092,4.2974
-0.854,0.87406,0.078043,0.0031909,4.1059
-0.90586,0.82997,0.14098,-0.052968,3.9104
-0.95938,0.7913,0.20652,-0.10386,3.7116
-1.0141,0.75864,0.27412,-0.14901,3.5102
-1.0698,0.7325,0.3432,-0.18799,3.3071
-1.1258,0.71331,0.41318,-0.22042,3.1029
-1.1819,0.70142,0.48345,-0.24599,2.8984
-1.2375,0.69709,0.55342,-0.26444,2.6942
-1.2922,0.70049,0.62248,-0.27559,2.4912
-1.3455,0.71171,0.69004,-0.27933,2.29
-1.3971,0.73075,0.75552,-0.27562,2.0911
-1.4465,0.75751,0.81837,-0.2645,1.8951
-1.4933,0.79182,0.87807,-0.2461,1.7027
-1.5371,0.83341,0.93412,-0.2206,1.5142
-1.5776,0.88195,0.98608,-0.1883,1.3301
-1.6144,0.93703,1.0335,-0.14954,1.1507
-1.6473,0.99816,1.0761,-0.10477,0.97634
-1.676,1.0648,1.1136,-0.054498,0.80728
-1.7002,1.1364,1.1456,0.0007032,0.64371
-1.7197,1.2122,1.1719,0.060185,0.48574
-1.7345,1.2916,1.1926,0.12324,0.33347
-1.7444,1.3739,1.2073,0.18911,0.18691
-1.7493,1.4583,1.2162,0.25699,0.04605
-1.7492,1.5441,1.2193,0.32603,-0.08918
-1.7441,1.6304,1.2165,0.39536,-0.21889
-1.7341,1.7166,1.2082,0.46408,-0.34321
-1.7192,1.8018,1.1943,0.5313,-0.46234
-1.6996,1.8854,1.1753,0.5961,-0.57646
-1.6755,1.9666,1.1513,0.65759,-0.6858
-1.6469,2.0447,1.1227,0.71489,-0.79061
-1.6142,2.119,1.0897,0.76716,-0.89115
-1.5775,2.1891,1.0528,0.8136,-0.98768
-1.5372,2.2542,1.0123,0.85345,-1.0805
-1.4934,2.3139,0.96871,0.88603,-1.1698
-1.4466,2.3678,0.92236,0.91072,-1.2559
-1.397,2.4154,0.87369,0.92698,-1.3391
-1.3449,2.4565,0.82312,0.93435,-1.4196
-1.2906,2.4909,0.77109,0.93248,-1.4976
-1.2345,2.5183,0.71799,0.9211,-1.5734
-1.1769,2.5388,0.66423,0.90006,-1.6472
-1.118,2.5522,0.61018,0.8693,-1.7192
-1.0583,2.5586,0.55621,0.82889,-1.7895
-0.99783,2.5582,0.50264,0.77899,-1.8582
-0.93703,2.5511,0.44979,0.71988,-1.9256
-0.8761,2.5376,0.39794,0.65193,-1.9917
-0.81529,2.5182,0.34733,0.57565,-2.0566
-0.75479,2.493,0.29818,0.4916,-2.1203
-0.69479,2.4626,0.25067,0.40046,-2.1829
-0.63545,2.4275,0.20497,0.303,-2.2444
-0.57691,2.3882,0.16119,0.20006,-2.3049
-0.51928,2.3453,0.11942,0.092524,-2.3642
-0.46264,2.2993,0.079713,-0.018631,-2.4225
-0.40705,2.251,0.042114,-0.1324,-2.4796
-0.35254,2.2008,0.0066243,-0.24776,-2.5354
-0.29914,2.1494,-0.026773,-0.36363,-2.59
-0.24682,2.0976,-0.058118,-0.47894,-2.6432
-0.19556,2.0457,-0.087465,-0.59264,-2.695
-0.1453,1.9945,-0.11489,-0.70367,-2.7453
