vlad,shibbs,59.766536964980546
vlad,fica,330.3225806451613
geesara,jade,90.61946902654867
vlad,pca,59.766536964980546
geesara,fica,59.53488372093023
geesara,shibbs,60.83168316831683
geesara,pca,83.70572207084467
vlad,jade,77.28301886792453
