2.513738248208310377e-01,0.000000000000000000e+00
2.555010389537097359e-01,5.000000000000000000e+00
2.455315922281085805e-01,1.000000000000000000e+01
2.202578331446871651e-01,1.500000000000000000e+01
1.993769060789195302e-01,2.000000000000000000e+01
1.826259774760817245e-01,2.500000000000000000e+01
1.686715060254095899e-01,3.000000000000000000e+01
1.566495090458760731e-01,3.500000000000000000e+01
1.452817150075170483e-01,4.000000000000000000e+01
1.346468908385657359e-01,4.500000000000000000e+01
1.247393542510985692e-01,5.000000000000000000e+01
1.155017221834631069e-01,5.500000000000000000e+01
1.068538004349376264e-01,6.000000000000000000e+01
9.867024214909714264e-02,6.500000000000000000e+01
9.079147617867423803e-02,7.000000000000000000e+01
8.315378236794351841e-02,7.500000000000000000e+01
7.568669738950932480e-02,8.000000000000000000e+01
6.835121746907187046e-02,8.500000000000000000e+01
6.111439523993025119e-02,9.000000000000000000e+01
5.404762781149780732e-02,9.500000000000000000e+01
4.883138532295178136e-02,1.000000000000000000e+02
4.609945487375668310e-02,1.050000000000000000e+02
4.589731833312313963e-02,1.100000000000000000e+02
4.815855346914450774e-02,1.150000000000000000e+02
5.269485031337538261e-02,1.200000000000000000e+02
5.927464050116076910e-02,1.250000000000000000e+02
6.750549457272077281e-02,1.300000000000000000e+02
7.665727488073591223e-02,1.350000000000000000e+02
8.644147810204845517e-02,1.400000000000000000e+02
9.691034252915520231e-02,1.450000000000000000e+02
1.080582041394789750e-01,1.500000000000000000e+02
1.200142014883883446e-01,1.550000000000000000e+02
1.327969786908945182e-01,1.600000000000000000e+02
1.464725305034508540e-01,1.650000000000000000e+02
1.610783281443650961e-01,1.700000000000000000e+02
1.763433028729897156e-01,1.750000000000000000e+02
1.920963234432105371e-01,1.800000000000000000e+02
2.081963815204170287e-01,1.850000000000000000e+02
2.241883029373737679e-01,1.900000000000000000e+02
2.396398899144519812e-01,1.950000000000000000e+02
2.436160561412902548e-01,2.000000000000000000e+02
2.142215870874554506e-01,2.050000000000000000e+02
1.864723542854443417e-01,2.100000000000000000e+02
1.628730742116537844e-01,2.150000000000000000e+02
1.460040569121031917e-01,2.200000000000000000e+02
1.336437023909455846e-01,2.250000000000000000e+02
1.246527501114196718e-01,2.300000000000000000e+02
1.169887732239952294e-01,2.350000000000000000e+02
1.106629864714566147e-01,2.400000000000000000e+02
1.057832660726746726e-01,2.450000000000000000e+02
1.024794450549236791e-01,2.500000000000000000e+02
1.008103047548046249e-01,2.550000000000000000e+02
1.008320279387374258e-01,2.600000000000000000e+02
1.025429383051424392e-01,2.650000000000000000e+02
1.060040522092017129e-01,2.700000000000000000e+02
1.110395835529112557e-01,2.750000000000000000e+02
1.176605944999861292e-01,2.800000000000000000e+02
1.255255401264016857e-01,2.850000000000000000e+02
1.345602366162717556e-01,2.900000000000000000e+02
1.444599390608203859e-01,2.950000000000000000e+02
1.547813707629769608e-01,3.000000000000000000e+02
1.651178104474371189e-01,3.050000000000000000e+02
1.752228273662526647e-01,3.100000000000000000e+02
1.846233905146255350e-01,3.150000000000000000e+02
1.932399699408796356e-01,3.200000000000000000e+02
2.009958879947390253e-01,3.250000000000000000e+02
2.078712267758724974e-01,3.300000000000000000e+02
2.139624806362574183e-01,3.350000000000000000e+02
2.193806427921225488e-01,3.400000000000000000e+02
2.262516601380038794e-01,3.450000000000000000e+02
2.376118556616317601e-01,3.500000000000000000e+02
2.537355018725138689e-01,3.550000000000000000e+02
2.747243216101017405e-01,3.600000000000000000e+02
3.005797920469571727e-01,3.650000000000000000e+02
3.289027603884713269e-01,3.700000000000000000e+02
3.434331707467684347e-01,3.750000000000000000e+02
