-1.097916733140583911e+00,-1.259996352282411580e+00,-6.183939587196378707e-01,2.591139317513646567e-02,1.066214657587257475e-01
-1.132810077871992505e+00,-1.283889479996545013e+00,-6.337541776117171510e-01,3.627251460744235906e-02,1.112867913466364517e-01
-1.167029731114284763e+00,-1.307151518894059006e+00,-6.488261047869676723e-01,4.664898369469171885e-02,1.146392053624621515e-01
-1.200527794569251849e+00,-1.329756644560112111e+00,-6.635867976940040824e-01,5.703626979801727781e-02,1.189593893384110063e-01
-1.233257215847906707e+00,-1.351679822588077062e+00,-6.780135472612649483e-01,6.742999162934089352e-02,1.234815300799761567e-01
-1.265171869809692318e+00,-1.372896738805988059e+00,-6.920839277891444041e-01,7.782597513473639428e-02,1.281905954008635828e-01
-1.296226633288589891e+00,-1.393384015370303430e+00,-7.057758473137996091e-01,8.822018702117032096e-02,1.330702897083264058e-01
-1.326377449183870461e+00,-1.413119319739352342e+00,-7.190675986879396797e-01,9.860872613654986241e-02,1.381031189774347134e-01
-1.355581396317362630e+00,-1.432081403216173054e+00,-7.319378844622103086e-01,1.089877953921018355e-01,1.432704630342979124e-01
-1.383796750894539684e+00,-1.450250191858172277e+00,-7.443658855129567931e-01,1.193536697571278976e-01,1.485527285329559799e-01
-1.410983050988720455e+00,-1.467606894473678425e+00,-7.563312856802060224e-01,1.297026840649770085e-01,1.539294640284515070e-01
-1.437101150734959143e+00,-1.484134099799976347e+00,-7.678143036071377603e-01,1.400311786273545078e-01,1.593795316195391887e-01
-1.462113281380722052e+00,-1.499815806215416325e+00,-7.787957516995213103e-01,1.503354689607462047e-01,1.648812465021935181e-01
-1.485983097357904681e+00,-1.514637469695339522e+00,-7.892570411443615708e-01,1.606118137786368139e-01,1.704125349980710746e-01
-1.508675731583249524e+00,-1.528586070063491675e+00,-7.991802557155314179e-01,1.708563706664125437e-01,1.759510993921290234e-01
-1.530157835508841213e+00,-1.541650182935195623e+00,-8.085481551533577615e-01,1.810651720400458242e-01,1.814745724480812117e-01
-1.550397624378808015e+00,-1.553819950924642868e+00,-8.173442207581782526e-01,1.912340762404680372e-01,1.869606838997306120e-01
-1.569364914987121606e+00,-1.565087146549853259e+00,-8.255526619887844086e-01,2.013587321994559920e-01,1.923873841620981073e-01
-1.587031161609350649e+00,-1.575445190307869225e+00,-8.331584697489563540e-01,2.114345386266054672e-01,1.977330021804049598e-01
-1.603369489953393900e+00,-1.584889101972287939e+00,-8.401474331258148576e-01,2.214566162056177401e-01,2.029763527835692638e-01
-1.618354729530335767e+00,-1.593415495628730305e+00,-8.465061543031672242e-01,2.314197646659555963e-01,2.080969181261777268e-01
-1.631963440955576328e+00,-1.601022579596670825e+00,-8.522220730808790501e-01,2.413184366151062410e-01,2.130749241929753290e-01
-1.644173938356222830e+00,-1.607710114544973479e+00,-8.572834746033705100e-01,2.511467086628144663e-01,2.178914620603970009e-01
-1.654966311251832467e+00,-1.613479370181860384e+00,-8.616795039130774603e-01,2.608982489426217577e-01,2.225285787177201380e-01
-1.664322449683516947e+00,-1.618333051926851729e+00,-8.654001956315214850e-01,2.705663014490107265e-01,2.269693508046453922e-01
-1.672226055611878648e+00,-1.622275247776424401e+00,-8.684364635994883397e-01,2.801436637511900973e-01,2.311979639623074900e-01
-1.678662660769826731e+00,-1.625311368427688974e+00,-8.707801223981919136e-01,2.896226773853748382e-01,2.351997603773411938e-01
-1.683619639677314872e+00,-1.627448071398137852e+00,-8.724238837413216263e-01,2.989952133687158731e-01,2.389612866939917479e-01
-1.687086219959211819e+00,-1.628693163462884730e+00,-8.733613637203763158e-01,3.082526753805506226e-01,2.424703139342440084e-01
-1.689053489339670922e+00,-1.629055528316257773e+00,-8.735870809119086200e-01,3.173859970890367532e-01,2.457158637046326366e-01
-1.689514403134556586e+00,-1.628545020716674951e+00,-8.730964576228191776e-01,3.263856515571563754e-01,2.486882051733115551e-01
-1.688463788956396927e+00,-1.627172380561104470e+00,-8.718858159591640344e-01,3.352416653490904452e-01,2.513788470718082979e-01
-1.685898347535897734e+00,-1.624949135755196394e+00,-8.699523717357902086e-01,3.439436382636685829e-01,2.537805190866276872e-01
-1.681816654960326174e+00,-1.621887516308277988e+00,-8.672942302816986082e-01,3.524807696344189334e-01,2.558871404363470270e-01
-1.676219161106718314e+00,-1.618000348342419903e+00,-8.639103755815528141e-01,3.608418896825753563e-01,2.576937759292081687e-01
-1.669108184177576337e+00,-1.613300949295479070e+00,-8.598006634437537210e-01,3.690154962882633560e-01,2.591965926892262351e-01
-1.660487907370389982e+00,-1.607803065706059575e+00,-8.549658111719589115e-01,3.769897958055408171e-01,2.603927997167926334e-01
-1.650364370210506859e+00,-1.601520764773838090e+00,-8.494073864366552540e-01,3.847527547046808438e-01,2.612805864711227333e-01
-1.638745459366511392e+00,-1.594468353341480293e+00,-8.431277939613796013e-01,3.922921518230070848e-01,2.618590513878579218e-01
-1.625640896366732147e+00,-1.586660301458800326e+00,-8.361302660922421692e-01,3.995956317342959641e-01,2.621281364015006776e-01
-1.611062226735875624e+00,-1.578111169029656091e+00,-8.284188487805267398e-01,4.066507682749720964e-01,2.620885490207521817e-01
-1.595022800541394448e+00,-1.568835559218192621e+00,-8.199983899294926992e-01,4.134451276818671972e-01,2.617416875151353794e-01
-1.577537756577856554e+00,-1.558848024713341385e+00,-8.108745283303171458e-01,4.199663357099241434e-01,2.610895635970108541e-01
-1.558624003274114100e+00,-1.548163036225912448e+00,-8.010536795149600930e-01,4.262021438475355195e-01,2.601347299188356832e-01
-1.538300193613974853e+00,-1.536794934638102905e+00,-7.905430255456624700e-01,4.321404978440335776e-01,2.588802056686084208e-01
-1.516586701800695769e+00,-1.524757894446373774e+00,-7.793505030117093835e-01,4.377696111629378328e-01,2.573294066975659877e-01
-1.493505595978526168e+00,-1.512065889393134022e+00,-7.674847922672749512e-01,4.430780307097856308e-01,2.554860783231145405e-01
-1.469080608532796317e+00,-1.498732665520086771e+00,-7.549553096404005847e-01,4.480547070977523028e-01,2.533542345557036057e-01
-1.443337104469239796e+00,-1.484771736462856095e+00,-7.417721956330469713e-01,4.526890625353879871e-01,2.509381005046720237e-01
-1.416302047930270147e+00,-1.470196379235494399e+00,-7.279463056321402448e-01,4.569710515684323737e-01,2.482420625620623544e-01
-1.388003965301684905e+00,-1.455019618097516565e+00,-7.134892044448003512e-01,4.608912243347473847e-01,2.452706225385127004e-01
-1.358472906602646635e+00,-1.439254242780606763e+00,-6.984131562156065121e-01,4.644407838513097131e-01,2.420283603189791466e-01
-1.327740403609867892e+00,-1.422912817479954350e+00,-6.827311171651355703e-01,4.676116401509506915e-01,2.385199022451369444e-01
-1.295839427869724059e+00,-1.406007688194301553e+00,-6.664567284698450500e-01,4.703964581638153120e-01,2.347498947769149635e-01
-1.262804344349249819e+00,-1.388551018554121885e+00,-6.496043103132339569e-01,4.727886997993788198e-01,2.307229860492412132e-01
-1.228670864348897718e+00,-1.370554815571068064e+00,-6.321888536366019329e-01,4.747826631539409092e-01,2.264438150209545364e-01
-1.193475995809056833e+00,-1.352030946487383201e+00,-6.142260136131871828e-01,4.763735139995212142e-01,2.219170069859288941e-01
-1.157257992123173151e+00,-1.332991185544201151e+00,-5.957321008232716597e-01,4.775573114076638870e-01,2.171471717290424375e-01
-1.120056298816664464e+00,-1.313447258433156017e+00,-5.767240751118341002e-01,4.783310232337683043e-01,2.121389115326777486e-01
-1.081911499091023909e+00,-1.293410862240749415e+00,-5.572195363729068873e-01,4.786925436571602965e-01,2.068968328120681377e-01
-1.042865257183064776e+00,-1.272893710404982226e+00,-5.372367157755757461e-01,4.786406935287679243e-01,2.014255584529968668e-01
-1.002960262146524784e+00,-1.251907574531885947e+00,-5.167944654986201813e-01,4.781752235083783220e-01,1.957297501778155480e-01
-9.622401670194543621e-01,-1.230464328638591898e+00,-4.959122466018429098e-01,4.772968032104569214e-01,1.898141335135870023e-01
-9.207495320856061705e-01,-1.208575984153467342e+00,-4.746101187425439960e-01,4.760070095135798263e-01,1.836835223945241513e-01
-8.785337611734469476e-01,-1.186254724575663166e+00,-4.529087253201696806e-01,4.743083041306527803e-01,1.773428476356523065e-01
-8.356390426897721824e-01,-1.163512941089639652e+00,-4.308292804390084219e-01,4.722040114340479988e-01,1.707971879799131121e-01
-7.921122866337906299e-01,-1.140363263445141273e+00,-4.083935519116895785e-01,4.696982834257573125e-01,1.640518022896693129e-01
-7.480010622475885551e-01,-1.116818599750915464e+00,-3.856238461876758117e-01,4.667960633476718746e-01,1.571121599156036497e-01
-7.033535367218914924e-01,-1.092892140277037960e+00,-3.625429877372389753e-01,4.635030469940228937e-01,1.499839743196061947e-01
-6.582184124502973299e-01,-1.068597395946323303e+00,-3.391743005427237945e-01,4.598256366817913832e-01,1.426732307418999701e-01
-6.126448644774874497e-01,-1.043948210924363629e+00,-3.155415874589361791e-01,4.557708913872827172e-01,1.351862306862016694e-01
-5.666824777913087585e-01,-1.018958767383673525e+00,-2.916691080146563975e-01,4.513464771067571824e-01,1.275296006864713172e-01
-5.203811869485572839e-01,-9.936436077683915569e-01,-2.675815558107937919e-01,4.465606111258136335e-01,1.197103245776176966e-01
-4.737912134163407840e-01,-9.680176218823534073e-01,-2.433040329551038605e-01,4.414220072989636923e-01,1.117357748827421671e-01
-4.269630048163085001e-01,-9.420960535626248245e-01,-2.188620252798227639e-01,4.359398193459135262e-01,1.036137354494818530e-01
-3.799471756145456069e-01,-9.158944813608568269e-01,-1.942813757110564976e-01,4.301235822689046806e-01,9.535240609870586359e-02
-3.327944472358272399e-01,-8.894288228564141141e-01,-1.695882571671283590e-01,4.239831550564556184e-01,8.696042896643844944e-02
-2.855555895400818667e-01,-8.627153052138236689e-01,-1.448091435324214693e-01,4.175286659099993747e-01,7.844690150244579274e-02
-2.382813632725257480e-01,-8.357704504613312491e-01,-1.199707801283544789e-01,4.107704555075801234e-01,6.982137692007021890e-02
-1.910224631894412162e-01,-8.086110428356082513e-01,-9.510015303731443603e-02,4.037190226424717254e-01,6.109386996576478962e-02
-1.438294616465045361e-01,-7.812541034036554199e-01,-7.022445808627413022e-02,3.963849734570505379e-01,5.227485651627244295e-02
-9.675275425613821811e-02,-7.537168588990436069e-01,-4.537106785106516382e-02,3.887789730128168864e-01,4.337527008745818008e-02
-4.984250547221062699e-02,-7.260167003721635925e-01,-2.056749975496489219e-02,3.809116987463692094e-01,3.440649215050833182e-02
-3.148595843612002863e-03,-6.981711523783808993e-01,4.158618856781864416e-03,3.727937993970564801e-01,2.538033977213930564e-02
4.327943054815900498e-02,-6.701978261695763495e-01,2.877958598275398919e-02,3.644358559787154728e-01,1.630904946329332292e-02
8.939241705751169165e-02,-6.421143858117872583e-01,5.326766146771402116e-02,3.558483482144802479e-01,7.205254346877015305e-03
1.351416450174769135e-01,-6.139385013480225251e-01,7.759510338224087644e-02,3.470416238162971068e-01,-1.918040279625168052e-03
1.804788834509340745e-01,-5.856878022348318558e-01,1.017342064495230236e-01,3.380258733046462294e-01,-1.104748513345235085e-02
2.253564371281454592e-01,-5.573798455387312112e-01,1.256573418413622356e-01,3.288111095973885734e-01,-2.016941947829337112e-02
2.697271958089401678e-01,-5.290320628443107021e-01,1.493369968645306967e-01,3.194071514831269276e-01,-2.926990656010337519e-02
3.135446796813485260e-01,-5.006617228432113098e-01,1.727458169277119315e-01,3.098236104822377213e-01,-3.833477466160705588e-02
3.567630901159739576e-01,-4.722858877844636205e-01,1.958566477686894680e-01,3.000698850629133774e-01,-4.734965643211611064e-02
3.993373500784164754e-01,-4.439213846668306207e-01,2.186425783063344341e-01,2.901551560455506440e-01,-5.630003501972107721e-02
4.412231547469360193e-01,-4.155847619865157272e-01,2.410769868247553405e-01,2.800883882925346846e-01,-6.517128959894498419e-02
4.823770159774746769e-01,-3.872922587821686080e-01,2.631335855951180136e-01,2.698783342496439697e-01,-7.394874680509458398e-02
5.227563030055303317e-01,-3.590597757030418169e-01,2.847864670702175416e-01,2.595335430780204011e-01,-8.261772865115965536e-02
5.623192899903654007e-01,-3.309028445494699433e-01,3.060101519898927314e-01,2.490623712320201577e-01,-9.116360552881030976e-02
6.010251996653015460e-01,-3.028366057743119288e-01,3.267796376314311413e-01,2.384729969509512548e-01,-9.957184933747219302e-02
6.388342470507692994e-01,-2.748757895230252157e-01,3.470704448470923742e-01,2.277734369642125112e-01,-1.078280868311039392e-01
6.757076829551366126e-01,-2.470346975540104462e-01,3.668586685260212255e-01,2.169715665825928952e-01,-1.159181519212599265e-01
7.116078335838059710e-01,-2.193271884418870055e-01,3.861210260889181289e-01,2.060751390455560217e-01,-1.238281411275611726e-01
7.464981458578612283e-01,-1.917666688896170202e-01,4.048349067627741160e-01,1.950918083468033415e-01,-1.315444633930069052e-01
7.803432294203589414e-01,-1.643660859508033201e-01,4.229784209949921658e-01,1.840291524614157126e-01,-1.390538932084277868e-01
8.131088974659884672e-01,-1.371379234698911764e-01,4.405304490522716776e-01,1.728946951030969070e-01,-1.463436200164036638e-01
8.447622076045722128e-01,-1.100942018725497851e-01,4.574706889499275952e-01,1.616959321669358407e-01,-1.534012959584896696e-01
