7.346137579185572086e-01,5.275195049603422781e-01,3.295817135992976099e-01
7.460220228049335711e-01,5.417243714078421313e-01,3.180997343494376683e-01
7.567823067971438666e-01,5.558132934619549603e-01,3.059897595657237734e-01
7.668776125857175163e-01,5.697722007665843025e-01,2.932643899377469499e-01
7.762933947571059035e-01,5.835869450319774998e-01,2.799387239957688012e-01
7.850178437688977162e-01,5.972430555147248965e-01,2.660306907027156220e-01
7.930416127138196769e-01,6.107255411174919990e-01,2.515608216948536646e-01
8.003581005603381815e-01,6.240193665326931871e-01,2.365517370801362707e-01
8.069631585146490593e-01,6.371089889541452500e-01,2.210282650295287976e-01
8.128548725143982523e-01,6.499787617849330790e-01,2.050173902198923481e-01
8.180339176602537954e-01,6.626128850732390108e-01,1.885480519682203038e-01
8.225031983954812498e-01,6.749952553372425834e-01,1.716507211655581011e-01
8.262676751951738563e-01,6.871096464812675997e-01,1.543572890078228066e-01
8.293344822443734499e-01,6.989398299095236355e-01,1.367009832553111870e-01
8.317126832241911183e-01,7.104694446521205853e-01,1.187159318517547052e-01
8.334131213625003420e-01,7.216823534417771135e-01,1.004370908286316699e-01
8.344484037501723739e-01,7.325623265215965851e-01,8.189985516310457903e-02
8.348326278034874370e-01,7.430932963673509972e-01,6.313992434371151763e-02
8.345813029313402520e-01,7.532594568519997980e-01,4.419294712326969632e-02
8.337111299754201843e-01,7.630450786798964602e-01,2.509433352865331895e-02
8.322399342924327037e-01,7.724348289894610309e-01,5.879093965014570156e-03
8.301864808839499732e-01,7.814136254752724886e-01,-1.341849426223247314e-02
8.275703764169122234e-01,7.899668453160210158e-01,-3.276502188443368435e-02
8.244117963841074426e-01,7.980802464880437652e-01,-5.212822008326706974e-02
8.207315098975093148e-01,8.057400769130970142e-01,-7.147707467985679741e-02
8.165506590858554459e-01,8.129331167512501288e-01,-9.078200344246695197e-02
8.118906075397293032e-01,8.196466950490507442e-01,-1.100150798781549671e-01
8.067728369798222721e-01,8.247288543010614648e-01,-1.291500804393018176e-01
8.012189001015173062e-01,8.298954077986310240e-01,-1.481626565058371536e-01
7.952502116116012543e-01,8.350980315632871021e-01,-1.670303908428471817e-01
7.885504636445546112e-01,8.402928993738079111e-01,-1.857328850431728684e-01
7.821478745490694218e-01,8.454399936206890009e-01,-2.042517768379433218e-01
7.766715881840284830e-01,8.593906931556076767e-01,-2.396353142668750658e-01
7.703830323492661947e-01,8.726825951810879278e-01,-2.748552846974267050e-01
7.633425030027303215e-01,8.852872020686293197e-01,-3.098547358986666889e-01
7.556116377561663544e-01,8.971765583397641741e-01,-3.445810564152809174e-01
7.472529071263420697e-01,9.083232732193922132e-01,-3.789864645657818332e-01
7.383290072486781153e-01,9.187006918547540035e-01,-4.130284873353677888e-01
7.289023989283267557e-01,9.282831445002017734e-01,-4.466703537037035598e-01
7.190347677131103676e-01,9.370458865506401391e-01,-4.798811158152612721e-01
7.087866095498365215e-01,9.449655236777674272e-01,-5.126358630222266344e-01
6.982169206535732142e-01,9.520198709306756379e-01,-5.449159441952478033e-01
6.873826264107183448e-01,9.581882238986216827e-01,-5.767089720614460013e-01
6.763383993844195308e-01,9.634515319210003037e-01,-6.080086372559857510e-01
6.651363620601153936e-01,9.677924411685159267e-01,-6.388145582502946507e-01
6.538257696296843058e-01,9.711953912612641959e-01,-6.691321674807264586e-01
6.424528843332657502e-01,9.736467660102834376e-01,-6.989722111254157433e-01
6.310607695536616379e-01,9.751347714061946448e-01,-7.283504557427096238e-01
6.196891505143566903e-01,9.756497936543667704e-01,-7.572871241947203291e-01
6.083744129501109654e-01,9.751843098859458436e-01,-7.858064294827183938e-01
5.971495365740706607e-01,9.737328583084564615e-01,-8.139358113340081635e-01
5.860441281541701741e-01,9.712922926995075645e-01,-8.417053557586577917e-01
5.750844226180493735e-01,9.678615776573358254e-01,-8.691471167072137849e-01
5.642933877707828616e-01,9.634419528766640095e-01,-8.962942970812896037e-01
5.536907924374303569e-01,9.580367699724824382e-01,-9.231805201355716139e-01
5.432934318655757711e-01,9.516516364377605175e-01,-9.498389555474253676e-01
5.331151650045465873e-01,9.442942879956397473e-01,-9.763016168147899965e-01
5.231671365266086227e-01,9.359745449698806397e-01,-1.002598572368359919e+00
5.134580051874368944e-01,9.267043442693897459e-01,-1.028757046155879262e+00
5.039941253606459171e-01,9.164976062070964158e-01,-1.054800790093931573e+00
4.947796893753813041e-01,9.053701283954380674e-01,-1.080749326579480751e+00
4.858170458925926694e-01,8.933396280913271648e-01,-1.106617230874199276e+00
4.771068333944640250e-01,8.804255231725266473e-01,-1.132413563201615680e+00
4.686482078396765338e-01,8.666489274255015918e-01,-1.158141349151692756e+00
4.604391113780264000e-01,8.520324338680120846e-01,-1.183796967462249938e+00
4.524764092005892913e-01,8.366000478330390955e-01,-1.209369847959740563e+00
4.447561382154304188e-01,8.203771352623576707e-01,-1.234842024893906709e+00
4.372736564462591513e-01,8.033901366877934658e-01,-1.260187997971108365e+00
4.300237735222825486e-01,7.856665507935132187e-01,-1.285374493926299877e+00
4.230009598793140202e-01,7.672347664645928766e-01,-1.310360444145994396e+00
4.161994707795175219e-01,7.481238624697672535e-01,-1.335096904571441367e+00
4.096134571103139388e-01,7.283636187580015964e-01,-1.359527306361329568e+00
4.032370807685338177e-01,7.079840895027270653e-01,-1.383587641685929848e+00
3.970645506835581706e-01,6.870157832232948181e-01,-1.407206699257322446e+00
3.910902778349198972e-01,6.654892316806981789e-01,-1.430306404477457605e+00
3.853088310222162471e-01,6.434349503211441723e-01,-1.452802431770686020e+00
3.797150280239653952e-01,6.208833163143155920e-01,-1.474604721468362190e+00
3.743039242067253136e-01,5.978643450772961332e-01,-1.495618013044403893e+00
3.690707911631992411e-01,5.744076162654776496e-01,-1.515742647047559011e+00
3.640111653119195712e-01,5.505421863815063155e-01,-1.534875295390854877e+00
3.591207785540913022e-01,5.262963450911891661e-01,-1.552909760107002324e+00
3.543955129069003007e-01,5.016974997231804512e-01,-1.569737810151935697e+00
3.498313528273669371e-01,4.767721714078465567e-01,-1.585250166356709123e+00
3.454243419653263425e-01,4.515457749521915587e-01,-1.599337350254628198e+00
3.411705190820220057e-01,4.260425616272686677e-01,-1.611890650601134123e+00
3.370658330323351715e-01,4.002855565061518295e-01,-1.622803062886773340e+00
3.331060629410400598e-01,3.742965191226607091e-01,-1.631970256348447723e+00
3.292867483416502816e-01,3.480958267780818183e-01,-1.639291537726955905e+00
3.256031035215717906e-01,3.217024162973609602e-01,-1.644670783142667458e+00
3.220499488570525148e-01,2.951338708774349784e-01,-1.648017308478002096e+00
3.186216063517923747e-01,2.684062322985379390e-01,-1.649246814965576791e+00
3.153118364206852764e-01,2.415341454924326003e-01,-1.648282126873073850e+00
3.121137809638110938e-01,2.145308163859905304e-01,-1.645053917854556236e+00
3.090198615238483604e-01,1.874080234976441273e-01,-1.639501622581682305e+00
3.060217395323172607e-01,1.601761945648266516e-01,-1.631573916656805734e+00
