0.000000000000000000e+00,0.000000000000000000e+00
1.351827747935758529e-02,5.000000000000000000e+00
5.279784022317936254e-02,1.000000000000000000e+01
1.127240185634336284e-01,1.500000000000000000e+01
1.756138921382879858e-01,2.000000000000000000e+01
2.126053571151965971e-01,2.500000000000000000e+01
2.215181501781216256e-01,3.000000000000000000e+01
2.165092042488972468e-01,3.500000000000000000e+01
2.129772693594410293e-01,4.000000000000000000e+01
2.680789334561301529e-01,4.500000000000000000e+01
4.356674642995857494e-01,5.000000000000000000e+01
6.954754478639966209e-01,5.500000000000000000e+01
9.555397326173549200e-01,6.000000000000000000e+01
1.077655099898062740e+00,6.500000000000000000e+01
1.066472725914989983e+00,7.000000000000000000e+01
1.053366335886873451e+00,7.500000000000000000e+01
1.043486362718750282e+00,8.000000000000000000e+01
1.038610636772734797e+00,8.500000000000000000e+01
1.037703000871446513e+00,9.000000000000000000e+01
1.043587453650192343e+00,9.500000000000000000e+01
1.075593507328334697e+00,1.000000000000000000e+02
1.124800462933995826e+00,1.050000000000000000e+02
1.165060136569469273e+00,1.100000000000000000e+02
1.159404946578028506e+00,1.150000000000000000e+02
1.153645622491208833e+00,1.200000000000000000e+02
1.148513682571818295e+00,1.250000000000000000e+02
1.144494153626397059e+00,1.300000000000000000e+02
1.142058130059163679e+00,1.350000000000000000e+02
1.141090089277686515e+00,1.400000000000000000e+02
1.141020124369749755e+00,1.450000000000000000e+02
1.143315067051517087e+00,1.500000000000000000e+02
1.149965189061754600e+00,1.550000000000000000e+02
1.158555248854532982e+00,1.600000000000000000e+02
1.158309673193075762e+00,1.650000000000000000e+02
1.156957536163923494e+00,1.700000000000000000e+02
1.155510268629987181e+00,1.750000000000000000e+02
1.154262503501295445e+00,1.800000000000000000e+02
1.153398646633810198e+00,1.850000000000000000e+02
1.152961826135249668e+00,1.900000000000000000e+02
1.152931469385820362e+00,1.950000000000000000e+02
1.153246638140858149e+00,2.000000000000000000e+02
1.154835320683230915e+00,2.050000000000000000e+02
1.154782619540634325e+00,2.100000000000000000e+02
1.153811388575666452e+00,2.150000000000000000e+02
1.152691145288239571e+00,2.200000000000000000e+02
1.151414036215642422e+00,2.250000000000000000e+02
1.149880231834803812e+00,2.300000000000000000e+02
1.148287706664688157e+00,2.350000000000000000e+02
1.146744806574392372e+00,2.400000000000000000e+02
1.145300720846956999e+00,2.450000000000000000e+02
1.143999267763903482e+00,2.500000000000000000e+02
1.142885122939940823e+00,2.550000000000000000e+02
1.141984118073964050e+00,2.600000000000000000e+02
1.141312713333421769e+00,2.650000000000000000e+02
1.140889244913577238e+00,2.700000000000000000e+02
1.140724692759962355e+00,2.750000000000000000e+02
1.140813304748972579e+00,2.800000000000000000e+02
1.141125960462676892e+00,2.850000000000000000e+02
1.141607908230771962e+00,2.900000000000000000e+02
1.142181076079009205e+00,2.950000000000000000e+02
1.141226383504736264e+00,3.000000000000000000e+02
1.140338109308968173e+00,3.050000000000000000e+02
1.139859007515603873e+00,3.100000000000000000e+02
1.139503328189775733e+00,3.150000000000000000e+02
1.139213407141127954e+00,3.200000000000000000e+02
1.139368381379343376e+00,3.250000000000000000e+02
1.140456064419037130e+00,3.300000000000000000e+02
1.143226009251610886e+00,3.350000000000000000e+02
1.147163097824089428e+00,3.400000000000000000e+02
1.151193477257427267e+00,3.450000000000000000e+02
1.155232773740602292e+00,3.500000000000000000e+02
1.159309496816981921e+00,3.550000000000000000e+02
1.163112385071508159e+00,3.600000000000000000e+02
1.166674391426101298e+00,3.650000000000000000e+02
1.168889258524036023e+00,3.700000000000000000e+02
1.166887777357978884e+00,3.750000000000000000e+02
