6.667677197123396127e-01,0.000000000000000000e+00
6.902306809753920858e-01,5.000000000000000000e+00
7.100467911512557961e-01,1.000000000000000000e+01
7.255195974230921330e-01,1.500000000000000000e+01
7.363241887370551852e-01,2.000000000000000000e+01
7.428104254129820339e-01,2.500000000000000000e+01
7.451462506671864272e-01,3.000000000000000000e+01
7.438203819453931276e-01,3.500000000000000000e+01
7.393213741439044195e-01,4.000000000000000000e+01
7.355615404708447658e-01,4.500000000000000000e+01
7.400606110128566950e-01,5.000000000000000000e+01
7.536098777614640420e-01,5.500000000000000000e+01
7.987519685952222392e-01,6.000000000000000000e+01
8.812849587416432540e-01,6.500000000000000000e+01
9.770304173186936669e-01,7.000000000000000000e+01
1.086325177360193628e+00,7.500000000000000000e+01
1.139750366748478516e+00,8.000000000000000000e+01
1.155332622049104030e+00,8.500000000000000000e+01
1.168440510017127121e+00,9.000000000000000000e+01
1.177927211617673553e+00,9.500000000000000000e+01
1.183419883386776617e+00,1.000000000000000000e+02
1.185641745103643396e+00,1.050000000000000000e+02
1.184144801164220606e+00,1.100000000000000000e+02
1.180062084567148784e+00,1.150000000000000000e+02
1.174247857618012203e+00,1.200000000000000000e+02
1.166592159417977559e+00,1.250000000000000000e+02
1.156723801234204485e+00,1.300000000000000000e+02
1.144931277041462803e+00,1.350000000000000000e+02
1.130376079694178415e+00,1.400000000000000000e+02
1.112005427968941529e+00,1.450000000000000000e+02
1.040787528883436508e+00,1.500000000000000000e+02
8.878154922027818863e-01,1.550000000000000000e+02
8.283814438268629621e-01,1.600000000000000000e+02
8.199518744741718379e-01,1.650000000000000000e+02
8.234798904674467401e-01,1.700000000000000000e+02
8.381961793609414846e-01,1.750000000000000000e+02
8.624923319236439401e-01,1.800000000000000000e+02
9.210835800410697161e-01,1.850000000000000000e+02
9.508699754474361221e-01,1.900000000000000000e+02
9.719958742754464254e-01,1.950000000000000000e+02
9.860223726294993218e-01,2.000000000000000000e+02
9.929987736928763686e-01,2.050000000000000000e+02
9.934222747541048282e-01,2.100000000000000000e+02
9.879619190872851453e-01,2.150000000000000000e+02
9.772350446557344084e-01,2.200000000000000000e+02
9.616886736485014131e-01,2.250000000000000000e+02
9.413832922245626289e-01,2.300000000000000000e+02
9.163883880155051509e-01,2.350000000000000000e+02
8.868922589696199843e-01,2.400000000000000000e+02
8.531752344939358412e-01,2.450000000000000000e+02
8.161603452172497830e-01,2.500000000000000000e+02
7.825052604412024992e-01,2.550000000000000000e+02
7.539082615971564039e-01,2.600000000000000000e+02
7.312273425569283392e-01,2.650000000000000000e+02
7.139680312300583642e-01,2.700000000000000000e+02
7.014714607114619360e-01,2.750000000000000000e+02
6.944669254020471305e-01,2.800000000000000000e+02
6.924574322092281742e-01,2.850000000000000000e+02
6.948652302059548092e-01,2.900000000000000000e+02
7.620554665100353064e-01,2.950000000000000000e+02
8.614912224409001507e-01,3.000000000000000000e+02
8.384856550110885154e-01,3.050000000000000000e+02
8.220850668402631678e-01,3.100000000000000000e+02
8.014938264513115085e-01,3.150000000000000000e+02
7.765014643882952594e-01,3.200000000000000000e+02
7.473901360401278282e-01,3.250000000000000000e+02
7.146970254443349990e-01,3.300000000000000000e+02
6.791462388508086034e-01,3.350000000000000000e+02
6.415341506993270659e-01,3.400000000000000000e+02
6.045782939965465008e-01,3.450000000000000000e+02
5.700810068371683359e-01,3.500000000000000000e+02
5.383630881917732536e-01,3.550000000000000000e+02
5.103232732864284582e-01,3.600000000000000000e+02
4.857304004793905894e-01,3.650000000000000000e+02
4.641449128324615647e-01,3.700000000000000000e+02
4.452183582621089264e-01,3.750000000000000000e+02
4.288758990476837507e-01,3.800000000000000000e+02
4.154056340324254748e-01,3.850000000000000000e+02
4.054406172210066606e-01,3.900000000000000000e+02
3.999091743652005704e-01,3.950000000000000000e+02
3.998068162192655595e-01,4.000000000000000000e+02
