4.983062204262496131e-01,1.537930436231149667e+00,1.158325139566911410e+00,-1.322183054644358868e-01,1.328358279166725608e-01
4.697608915143443031e-01,1.603715821480101722e+00,1.573968391572456493e+00,-1.903039759919077090e-01,1.274845931440696245e-01
4.397684730117660812e-01,1.666722940082038695e+00,1.983255331002528710e+00,-2.442392481969060114e-01,1.213461189915120975e-01
4.085965773770640630e-01,1.725761106331098249e+00,2.384199610177292872e+00,-2.934568014454235763e-01,1.146794969005039272e-01
3.764929939237095513e-01,1.779639634521416269e+00,2.774516929264938092e+00,-3.374291270777694529e-01,1.077438183125492693e-01
3.437055119651741264e-01,1.827366286564773956e+00,3.152320257969619899e+00,-3.757282463700434283e-01,1.008181047800370544e-01
3.104819208149289245e-01,1.867948824372950734e+00,3.515921200763479249e+00,-4.079659925726619729e-01,9.414351064467495200e-02
2.770501866413677683e-01,1.900494233666549571e+00,3.863532044734664161e+00,-4.338835878525689194e-01,8.798610288677669033e-02
2.436382756128843974e-01,1.924010276357351890e+00,4.193861663891281566e+00,-4.532919253317618247e-01,8.259102187022689112e-02
2.104642423253334504e-01,1.937703161974780874e+00,4.505618932241438834e+00,-4.660815220808710024e-01,7.819543591455621612e-02
1.777362298020310483e-01,1.940977547665904801e+00,4.797810675945216374e+00,-4.722523780998963971e-01,7.502654828385280084e-02
1.456326463486765921e-01,1.933138866768971287e+00,5.069443721162700811e+00,-4.718841173374708209e-01,7.329960417567385478e-02
1.143418118435083203e-01,1.913889447857512804e+00,5.320021480973928796e+00,-4.651757996651754157e-01,7.321490120441291605e-02
8.403717880595619472e-02,1.882832395696243166e+00,5.549146685842936577e+00,-4.523862029160660159e-01,7.495679289575551962e-02
5.488823512643469654e-02,1.839670038858695289e+00,5.756422066233753299e+00,-4.338636818654106886e-01,7.869767470885638549e-02
2.704861017929605094e-02,1.784402377344869839e+00,5.941946939530375005e+00,-4.100660742178464102e-01,8.459001199198509791e-02
6.723298017941197521e-04,1.716930187345945047e+00,6.105721305732798143e+00,-3.814910296523270072e-01,9.277431202688045386e-02
-2.409510412120072220e-02,1.637551140288385998e+00,6.248142434376991794e+00,-3.487158217964385631e-01,1.033691589733077565e-01
-4.711076671367814966e-02,1.546562907598658887e+00,6.369706912382914865e+00,-3.123774422392419092e-01,1.164831719355898521e-01
-6.823530126574184340e-02,1.444263160703229909e+00,6.470812009286535549e+00,-2.731427415505348621e-01,1.321980643683549062e-01
-8.733291923360954334e-02,1.331148018646208131e+00,6.552351581543774728e+00,-2.317382882615899586e-01,1.505835916597002277e-01
-1.042678320734988506e-01,1.207912048089348600e+00,6.615020850842580735e+00,-1.889006038972584067e-01,1.716995441422806135e-01
-1.189171362859279268e-01,1.075249815694403255e+00,6.659812991022866058e+00,-1.453761629759708351e-01,1.955857820378658629e-01
-1.311480167988761381e-01,9.338955776466547620e-01,6.687522541156568856e+00,-1.019313460033158120e-01,2.222522704018984885e-01
-1.408415347418773556e-01,7.847721153681485040e-01,6.699241992467599438e+00,-5.930267450414485053e-02,2.516990092343783791e-01
-1.478886628170039130e-01,6.288022102809274205e-01,6.695964518795870291e+00,-1.820974991422487366e-02,2.839160334798632168e-01
