4.038521781889116147e-01,0.000000000000000000e+00
3.744301984994694577e-01,5.000000000000000000e+00
3.416351631514767950e-01,1.000000000000000000e+01
3.085868936493589287e-01,1.500000000000000000e+01
2.770814020847504056e-01,2.000000000000000000e+01
2.475958973557066678e-01,2.500000000000000000e+01
2.211884898253898835e-01,3.000000000000000000e+01
1.983905878032337367e-01,3.500000000000000000e+01
1.800601200508144817e-01,4.000000000000000000e+01
1.668988649499859589e-01,4.500000000000000000e+01
1.587253790881158200e-01,5.000000000000000000e+01
1.551861629666544118e-01,5.500000000000000000e+01
1.558482042374868815e-01,6.000000000000000000e+01
1.598023738510672698e-01,6.500000000000000000e+01
1.659554127302777238e-01,7.000000000000000000e+01
1.737646279730832855e-01,7.500000000000000000e+01
1.847005425871987572e-01,8.000000000000000000e+01
2.029708253582261090e-01,8.500000000000000000e+01
2.232996003399184137e-01,9.000000000000000000e+01
2.457477171873716226e-01,9.500000000000000000e+01
2.698039124165693692e-01,1.000000000000000000e+02
2.949034514577025257e-01,1.050000000000000000e+02
2.847653263978863758e-01,1.100000000000000000e+02
2.506172248153188953e-01,1.150000000000000000e+02
2.296529500608448515e-01,1.200000000000000000e+02
2.153189494755982925e-01,1.250000000000000000e+02
2.025714044042992434e-01,1.300000000000000000e+02
1.921970970344754337e-01,1.350000000000000000e+02
1.844194610388959210e-01,1.400000000000000000e+02
1.789831373805087500e-01,1.450000000000000000e+02
1.758085515391714926e-01,1.500000000000000000e+02
1.747739083805884552e-01,1.550000000000000000e+02
1.754104297602647466e-01,1.600000000000000000e+02
1.773244879245697847e-01,1.650000000000000000e+02
1.801134386495173989e-01,1.700000000000000000e+02
1.833671657913854836e-01,1.750000000000000000e+02
1.872623046733596919e-01,1.800000000000000000e+02
1.843622674169940190e-01,1.850000000000000000e+02
1.761344853722245085e-01,1.900000000000000000e+02
1.688332750975181373e-01,1.950000000000000000e+02
1.649828763447769853e-01,2.000000000000000000e+02
1.624550687375463653e-01,2.050000000000000000e+02
1.609908791957618546e-01,2.100000000000000000e+02
1.603015660977795409e-01,2.150000000000000000e+02
1.600342129012919112e-01,2.200000000000000000e+02
1.598591321990405767e-01,2.250000000000000000e+02
1.594750858738524235e-01,2.300000000000000000e+02
1.584879631818366108e-01,2.350000000000000000e+02
1.560086054630586139e-01,2.400000000000000000e+02
1.502793216611978400e-01,2.450000000000000000e+02
1.470444591121504996e-01,2.500000000000000000e+02
1.492303053492047282e-01,2.550000000000000000e+02
1.554818084217070018e-01,2.600000000000000000e+02
1.628270610649431571e-01,2.650000000000000000e+02
1.711227723413782931e-01,2.700000000000000000e+02
1.805374874099720250e-01,2.750000000000000000e+02
1.916586835195148997e-01,2.800000000000000000e+02
2.053473500994503487e-01,2.850000000000000000e+02
2.223520973873217288e-01,2.900000000000000000e+02
2.430066663983024566e-01,2.950000000000000000e+02
2.669433897073175688e-01,3.000000000000000000e+02
2.833246948231892826e-01,3.050000000000000000e+02
2.963062554777439184e-01,3.100000000000000000e+02
3.092894957412008483e-01,3.150000000000000000e+02
3.216075486150177243e-01,3.200000000000000000e+02
3.323669320275240979e-01,3.250000000000000000e+02
3.410012454539249616e-01,3.300000000000000000e+02
3.468455886327863613e-01,3.350000000000000000e+02
3.494884039690480670e-01,3.400000000000000000e+02
2.554898378028588879e-01,3.450000000000000000e+02
2.265674753003345809e-01,3.500000000000000000e+02
2.220942183597463260e-01,3.550000000000000000e+02
2.220708023958444244e-01,3.600000000000000000e+02
2.256247852851417934e-01,3.650000000000000000e+02
2.301565915938458273e-01,3.700000000000000000e+02
2.309503774604622361e-01,3.750000000000000000e+02
2.280342893639715762e-01,3.800000000000000000e+02
2.219888928130874517e-01,3.850000000000000000e+02
2.131269925477765614e-01,3.900000000000000000e+02
2.022352683441568100e-01,3.950000000000000000e+02
1.902489324348802524e-01,4.000000000000000000e+02
1.781005825470080850e-01,4.050000000000000000e+02
1.666064420265166157e-01,4.100000000000000000e+02
1.564021490870345088e-01,4.150000000000000000e+02
1.479276152505782094e-01,4.200000000000000000e+02
1.415653057868176135e-01,4.250000000000000000e+02
1.371523728452664070e-01,4.300000000000000000e+02
1.341768494092650532e-01,4.350000000000000000e+02
1.367438361824816484e-01,4.400000000000000000e+02
1.464184671368988777e-01,4.450000000000000000e+02
1.527613000941155375e-01,4.500000000000000000e+02
1.524054979280282940e-01,4.550000000000000000e+02
1.519063963532387707e-01,4.600000000000000000e+02
1.515698223949005496e-01,4.650000000000000000e+02
1.512886766218936307e-01,4.700000000000000000e+02
1.507942545224036368e-01,4.750000000000000000e+02
1.499035375070618403e-01,4.800000000000000000e+02
1.441684040900491626e-01,4.850000000000000000e+02
1.388380332162510999e-01,4.900000000000000000e+02
1.359091342852898621e-01,4.950000000000000000e+02
1.384963574209505388e-01,5.000000000000000000e+02
1.439815803028908492e-01,5.050000000000000000e+02
1.526474824673000608e-01,5.100000000000000000e+02
1.647217320902564786e-01,5.150000000000000000e+02
1.801566449807015524e-01,5.200000000000000000e+02
1.991484063985271002e-01,5.250000000000000000e+02
2.217910904477055078e-01,5.300000000000000000e+02
2.487112988483320686e-01,5.350000000000000000e+02
2.808332421085397157e-01,5.400000000000000000e+02
3.014578069104679181e-01,5.450000000000000000e+02
3.074764131975426529e-01,5.500000000000000000e+02
3.103806258002638208e-01,5.550000000000000000e+02
3.101676996627417693e-01,5.600000000000000000e+02
3.076572058669843623e-01,5.650000000000000000e+02
3.027705685266302571e-01,5.700000000000000000e+02
2.965796920289275884e-01,5.750000000000000000e+02
2.046748809087460541e-01,5.800000000000000000e+02
1.679642618695387501e-01,5.850000000000000000e+02
1.558258176735597411e-01,5.900000000000000000e+02
1.540746886792494774e-01,5.950000000000000000e+02
1.579655447640868349e-01,6.000000000000000000e+02
1.595753742349541038e-01,6.050000000000000000e+02
1.591537100908632374e-01,6.100000000000000000e+02
1.570811252024595095e-01,6.150000000000000000e+02
1.539671547518333961e-01,6.200000000000000000e+02
1.505280766988464358e-01,6.250000000000000000e+02
1.472151106143836929e-01,6.300000000000000000e+02
1.443611546650986344e-01,6.350000000000000000e+02
1.421338924582097318e-01,6.400000000000000000e+02
1.405776179086750122e-01,6.450000000000000000e+02
1.396728038664734883e-01,6.500000000000000000e+02
1.393830470524874965e-01,6.550000000000000000e+02
1.396678067495774611e-01,6.600000000000000000e+02
