-1.351596369479212967e-01,-7.562524359055979417e+00,8.970488382313165920e-02,-2.145296742714211669e-01,5.874746066022479285e-01
-1.347100350076035069e-01,-7.772356031639318097e+00,8.984158321848156881e-02,-1.987116472338437134e-01,5.771509986476968113e-01
-1.334447607809648162e-01,-7.971911976087970864e+00,8.965556215539287332e-02,-1.833239865857892725e-01,5.642685363734634141e-01
-1.313433262162747861e-01,-8.160652396761008731e+00,8.909407816103531719e-02,-1.684270945839523859e-01,5.487920713739276035e-01
-1.283896278917039668e-01,-8.338082447877374292e+00,8.810387464440391780e-02,-1.540791868722282132e-01,5.306993891553369869e-01
-1.245721924819359200e-01,-8.503753493772096661e+00,8.663187725011445295e-02,-1.403361710725347100e-01,5.099815768751784217e-01
-1.198843323390629545e-01,-8.657265194940139352e+00,8.462572592393299842e-02,-1.272511215913773863e-01,4.866430173217364263e-01
-1.143241715691740018e-01,-8.798266079208216794e+00,8.203440262245347003e-02,-1.148739038932966722e-01,4.607007202736955187e-01
-1.078948103267220737e-01,-8.926456064579799232e+00,7.880883739026085799e-02,-1.032507577050900127e-01,4.321847777642491839e-01
-1.006043636364804539e-01,-9.041586250847485573e+00,7.490254364377328666e-02,-9.242393350775414407e-02,4.011378425271792669e-01
-9.246598479635187440e-02,-9.143459385330920952e+00,7.027222830369452000e-02,-8.243126551737151031e-02,3.676149143744743553e-01
-8.349783733638624361e-02,-9.231930282350264250e+00,6.487837034729568297e-02,-7.330586208812536753e-02,3.316830159395461886e-01
-7.372306929404916220e-02,-9.306905812895516661e+00,5.868577184396657487e-02,-6.507574230878188093e-02,2.934201817832137738e-01
-6.316973400414065132e-02,-9.368344106414662420e+00,5.166407403133570914e-02,-5.776350562368218894e-02,2.529153638137048854e-01
-5.187071334020940117e-02,-9.416253908104543768e+00,4.378827570616528053e-02,-5.138603718267359399e-02,2.102674735946921114e-01
-3.986352860100586537e-02,-9.450693757180992804e+00,3.503917631666969568e-02,-4.595426623276698680e-02,1.655847116369205119e-01
-2.719022714301896210e-02,-9.471770013961945622e+00,2.540375900393780639e-02,-4.147293348402576046e-02,1.189838813265765016e-01
-1.389715604510006162e-02,-9.479636731144179151e+00,1.487553475411495553e-02,-3.794040057563261015e-02,7.058954355700369776e-02
-3.472323789270176646e-05,-9.474492531035910048e+00,3.454812068153848698e-03,-3.534848736002601383e-02,2.053312086977632928e-02
1.434281820587000877e-02,-9.456579234084250274e+00,-8.851088670624104870e-03,-3.368238479168921690e-02,-3.104797111137632543e-02
2.917766788263734257e-02,-9.426180371750028542e+00,-2.202760413138536710e-02,-3.292058297521147786e-02,-8.401128709115950055e-02
4.440876762160445718e-02,-9.383617738860376534e+00,-3.605288911631836235e-02,-3.303485500385380108e-02,-1.382101290983092645e-01
5.997214512753562543e-02,-9.329249165361831686e+00,-5.089785573146642789e-02,-3.399026226538304218e-02,-1.934944483957475869e-01
7.580124970583672350e-02,-9.263465529459814718e+00,-6.652612880523144090e-02,-3.574524388106040812e-02,-2.497118391223918377e-01
9.182729580883416953e-02,-9.186689633690223289e+00,-8.289429707642502476e-02,-3.825174667820679247e-02,-3.067083144370837955e-01
1.079796630292420706e-01,-9.099372316330246235e+00,-9.995199075772130681e-02,-4.145539431261808377e-02,-3.643292739039433736e-01
1.241862640608220741e-01,-9.001988828540772758e+00,-1.176422473090165538e-01,-4.529570244292313586e-02,-4.224202154909257323e-01
1.408568977203032702e-01,-8.895037080379976757e+00,-1.359018429366190550e-01,-4.970635620723266174e-02,-4.808275133389490197e-01
1.570770336949080248e-01,-8.779034838264172080e+00,-1.546615693059651409e-01,-5.461550461150219832e-02,-5.411874216690264472e-01
1.728094046118531513e-01,-8.647499003597404865e+00,-1.739321583889971157e-01,-5.973657208883764724e-02,-5.995913732152641229e-01
1.880177762407678477e-01,-8.521821455344761986e+00,-1.933761712296951651e-01,-6.565075036854155222e-02,-6.561858072108954776e-01
2.137815686041571739e-01,-8.421446818290732494e+00,-2.225345922049538627e-01,-6.681051242407534674e-02,-7.543920348185998437e-01
2.398037387589491976e-01,-8.305566462090022029e+00,-2.529704045159845149e-01,-6.991382127241435596e-02,-8.536093962570360238e-01
2.659108069875746883e-01,-8.175359031934473109e+00,-2.845802763596195217e-01,-7.476836001332760884e-02,-9.535642452345913789e-01
2.919252601379482837e-01,-8.032022727579773758e+00,-3.172424076477613486e-01,-8.116292025081942030e-02,-1.053987047341887084e+00
3.176668590609529885e-01,-7.876765609888565223e+00,-3.508170927872074074e-01,-8.886847955494799056e-02,-1.154614113435990852e+00
3.429539745000187434e-01,-7.710795790336479882e+00,-3.851474066353833825e-01,-9.763938557883256042e-02,-1.255189224798693548e+00
3.676049524618217323e-01,-7.535312465050020947e+00,-4.200603970539324994e-01,-1.072146703231810494e-01,-1.355465208520923559e+00
3.914394778976610367e-01,-7.351497155916996817e+00,-4.553683236497864106e-01,-1.173195805905851014e-01,-1.455205227804262202e+00
4.142799037153272468e-01,-7.160506001554017175e+00,-4.908701575431391739e-01,-1.276672426509694869e-01,-1.554183516595480929e+00
4.359525928949374296e-01,-6.963461717070986268e+00,-5.263532714413498015e-01,-1.379604755705087227e-01,-1.652186282815761409e+00
4.562892342508371724e-01,-6.761447398746335047e+00,-5.615953147310079885e-01,-1.478937350982545140e-01,-1.749012077900969020e+00
4.751280993260676988e-01,-6.555500316681461825e+00,-5.963662588316098745e-01,-1.571552172781608137e-01,-1.844472095450672366e+00
4.923152485198317163e-01,-6.346606723639095726e+00,-6.304305582163731714e-01,-1.654290147477845696e-01,-1.938390332562347274e+00
5.077056860663538007e-01,-6.135697091169743267e+00,-6.635494087969859844e-01,-1.723973741542385862e-01,-2.030602998753774369e+00
5.211644456940236481e-01,-5.923642674436147004e+00,-6.954830971503960235e-01,-1.777430806321163292e-01,-2.120958309574465073e+00
5.325676025925948354e-01,-5.711252475175644605e+00,-7.259934079303617116e-01,-1.811518897963337316e-01,-2.209315737315910244e+00
5.418031651596787457e-01,-5.499270985672938039e+00,-7.548460651406510014e-01,-1.823148853730678365e-01,-2.295545147492475291e+00
5.487719271186258796e-01,-5.288377194097503953e+00,-7.818131082514806485e-01,-1.809309504516918021e-01,-2.379525766185656810e+00
5.533881761624626083e-01,-5.079183058825259778e+00,-8.066752924881479547e-01,-1.767092688287403013e-01,-2.461145212155633644e+00
5.555802866697060471e-01,-4.872234331958278375e+00,-8.292243593133452606e-01,-1.693716878240817125e-01,-2.540298077839592050e+00
5.552912609850215730e-01,-4.668010929363204831e+00,-8.492652523935754205e-01,-1.586550643611635836e-01,-2.616884696268441335e+00
5.524790988010024329e-01,-4.466927723915302018e+00,-8.666182851372198348e-01,-1.443134985671414017e-01,-2.690809516734746776e+00
5.471170836256633585e-01,-4.269337133786453187e+00,-8.811210508615875403e-01,-1.261206311595455820e-01,-2.761980017086208328e+00
5.391939196049516658e-01,-4.075531359372058127e+00,-8.926301090684396478e-01,-1.038716374348994248e-01,-2.830305177890841239e+00
5.287137580955055816e-01,-3.885745618058908946e+00,-9.010227065293565651e-01,-7.738516833791449223e-02,-2.895694056806494832e+00
5.156961480592648916e-01,-3.700160101240268951e+00,-9.061979579604192425e-01,-4.650514595553018743e-02,-2.958054610231879433e+00
5.001758026715218408e-01,-3.518904289142008590e+00,-9.080781675608750048e-01,-1.110228958159218370e-02,-3.017292264270062141e+00
4.822023010175149893e-01,-3.342061536136410105e+00,-9.066095794382361683e-01,2.892436198967472671e-02,-3.073309036615669676e+00
4.618396356845754225e-01,-3.169672135498042831e+00,-9.017630108895704488e-01,7.364633887896018805e-02,-3.126002531786941763e+00
4.391657020360307251e-01,-3.001737305293214586e+00,-8.935344467050887474e-01,1.231047653256921309e-01,-3.175264952527038442e+00
4.142716580797146109e-01,-2.838224745160539797e+00,-8.819450506425737801e-01,1.773096478482003857e-01,-3.220982855231046660e+00
3.872611947853950576e-01,-2.679071726053504410e+00,-8.670410293610779640e-01,2.362393566668211931e-01,-3.263036386476132034e+00
3.582497010083378619e-01,-2.524190531027240780e+00,-8.488933659374251484e-01,2.998402799407680619e-01,-3.301299408500016686e+00
3.273633830361217245e-01,-2.373472217795604688e+00,-8.275969079625431490e-01,3.680269846244372256e-01,-3.335639246931461077e+00
2.947382843042106737e-01,-2.226790778039872354e+00,-8.032697862614952555e-01,4.406823272723353613e-01,-3.365917102772761016e+00
2.605192513522806563e-01,-2.084007313614772983e+00,-7.760520999966604716e-01,5.176580990575128105e-01,-3.391988412778375928e+00
2.248588697804847214e-01,-1.944973772206786355e+00,-7.461045922576386991e-01,5.987757980642044453e-01,-3.413703604979072104e+00
1.879163087322188730e-01,-1.809536529465022303e+00,-7.136073685707245984e-01,6.838275173876371404e-01,-3.430909163408980334e+00
1.498561605450815237e-01,-1.677539875496036004e+00,-6.787579633803484391e-01,7.725773444648521560e-01,-3.443448722216821078e+00
1.108472709041356530e-01,-1.548829042451583371e+00,-6.417695276012873595e-01,8.647627894856374509e-01,-3.451164191064261200e+00
7.106152202507393101e-02,-1.423252900094898354e+00,-6.028688324523592268e-01,9.600965583035921957e-01,-3.453897622423768077e+00
3.067267236386612625e-02,-1.300666790198580003e+00,-5.622941437010190446e-01,1.058268388716052222e+00,-3.451492791820875539e+00
-1.014486144747720787e-02,-1.180934134230487542e+00,-5.202930377830502495e-01,1.158947136127655098e+00,-3.443797103783051039e+00
-5.121716752968857173e-02,-1.063928700559474638e+00,-4.771200990663371777e-01,1.261783238420153497e+00,-3.430663712307520541e+00
-9.237197863630144945e-02,-9.495356966031182067e-01,-4.330346112088541699e-01,1.366410893888132083e+00,-3.411953382144651048e+00
-1.334397666066556576e-01,-8.376533042623363068e-01,-3.882982479371444584e-01,1.472450774421620867e+00,-3.387536883598142534e+00
-1.742548079403543060e-01,-7.281932595474728265e-01,-3.431727423118543507e-01,1.579512680194297358e+00,-3.357297282712995212e+00
-2.146561592224258408e-01,-6.210815616687496155e-01,-2.979176192103947240e-01,1.687198280792982619e+00,-3.321132027787754293e+00
